Batch_Idx,Avg_Reward,Loss_Job,Loss_Mch,Val_Makespan,Time
106,-396.7194,0.1209,-0.0298,0.0000,11.99
107,-383.9764,0.1656,-0.0162,0.0000,12.07
108,-375.7546,0.1718,-0.0429,0.0000,11.82
109,-416.6043,0.1975,-0.0430,0.0000,12.04
110,-417.6045,0.1217,-0.0627,0.0000,12.71
111,-399.3642,0.0944,-0.0554,0.0000,11.04
112,-402.3540,0.1150,-0.0229,0.0000,12.01
113,-375.7349,0.1730,-0.0526,0.0000,12.17
114,-385.8279,0.2071,-0.0394,0.0000,11.97
115,-413.3168,0.1424,-0.0439,0.0000,12.15
116,-412.7632,0.1504,-0.0304,0.0000,12.18
117,-413.5031,0.2256,-0.0252,0.0000,11.70
118,-376.4395,0.1361,-0.0122,0.0000,11.94
119,-404.0159,0.1528,-0.0183,440.4605,12.02
120,-375.7282,0.1568,-0.0562,0.0000,63.72
121,-402.5679,0.1176,-0.0588,0.0000,10.53
122,-384.8357,0.1551,-0.0527,0.0000,11.80
123,-428.9538,0.1094,-0.0739,0.0000,11.96
124,-393.5813,0.0834,-0.0510,0.0000,11.69
125,-424.3616,0.0924,-0.0573,0.0000,11.74
126,-396.7475,0.0986,-0.0699,0.0000,11.96
127,-413.2018,0.1174,-0.0080,0.0000,11.91
128,-398.4892,0.0747,-0.0401,0.0000,11.93
129,-413.5883,0.0684,-0.0717,0.0000,12.00
130,-406.8783,0.0979,-0.0740,0.0000,12.34
131,-419.1422,0.0949,-0.0556,0.0000,11.01
132,-391.8523,0.0705,-0.0515,0.0000,12.13
133,-424.3229,0.1080,-0.0710,0.0000,11.75
134,-448.2235,0.0655,-0.0816,0.0000,12.42
135,-410.0554,0.0962,-0.0488,0.0000,11.94
136,-425.6628,0.1135,-0.0375,0.0000,11.66
137,-409.0678,0.1300,-0.0853,0.0000,11.21
138,-430.0461,0.1425,-0.0580,0.0000,11.69
139,-412.4716,0.1541,-0.0582,393.7990,11.48
140,-427.5419,0.0818,-0.0148,0.0000,63.53
141,-382.6870,0.1368,-0.0781,0.0000,10.57
142,-413.5316,0.1507,-0.0635,0.0000,12.16
143,-403.5821,0.1508,-0.0372,0.0000,12.18
144,-433.8508,0.1165,-0.0529,0.0000,11.92
145,-387.6728,0.1310,-0.0458,0.0000,12.75
146,-404.9020,0.1034,-0.0301,0.0000,12.27
147,-415.0933,0.1236,-0.0556,0.0000,12.12
148,-397.0638,0.0722,-0.0310,0.0000,12.58
149,-406.1807,0.1095,-0.0737,0.0000,12.11
150,-399.3534,0.1032,-0.0358,0.0000,13.04
151,-424.0852,0.1408,-0.0589,0.0000,10.57
152,-385.7698,0.1769,-0.0586,0.0000,12.30
153,-414.9563,0.0785,-0.0589,0.0000,11.97
154,-410.8157,0.1172,-0.0654,0.0000,12.08
155,-440.5776,0.1348,-0.0537,0.0000,11.80
156,-419.4975,0.2460,0.0034,0.0000,11.95
157,-394.7398,0.1701,-0.0054,0.0000,11.98
158,-408.8541,0.1803,-0.0594,0.0000,11.88
159,-424.8585,0.1529,-0.0626,1666.5251,11.67
160,-449.7546,0.1058,0.0217,0.0000,65.42
161,-401.3063,0.1278,-0.0172,0.0000,11.26
162,-447.9811,0.1430,-0.0688,0.0000,12.05
163,-436.3466,0.1182,-0.0441,0.0000,11.79
164,-448.7637,0.1617,-0.0835,0.0000,12.07
165,-437.1109,0.1012,-0.0751,0.0000,12.08
166,-436.8408,0.1256,-0.0517,0.0000,11.72
167,-432.7050,0.1107,-0.0523,0.0000,11.95
168,-429.6092,0.1182,-0.0618,0.0000,12.00
169,-434.2840,0.1078,-0.0520,0.0000,11.65
170,-453.3591,0.1897,0.1096,0.0000,12.48
171,-432.2612,0.1498,0.0321,0.0000,11.24
172,-430.3515,0.2819,-0.0084,0.0000,11.60
173,-429.7889,0.1544,0.0076,0.0000,11.97
174,-428.6151,0.1603,-0.0009,0.0000,12.07
175,-382.8830,0.1093,0.0440,0.0000,11.71
176,-400.6599,0.1931,-0.0142,0.0000,12.01
177,-429.8679,0.1883,0.0789,0.0000,12.05
178,-390.7768,0.1594,-0.0399,0.0000,11.80
179,-392.9040,0.1845,0.0248,434.4079,12.05
180,-434.2260,0.2051,0.0338,0.0000,63.32
181,-442.5677,0.2927,-0.0041,0.0000,11.56
182,-401.6708,0.2688,0.0240,0.0000,11.86
183,-417.3125,0.2799,0.0514,0.0000,12.11
184,-392.6493,0.2260,0.0419,0.0000,12.20
185,-444.4004,0.2496,0.0594,0.0000,11.86
186,-442.4667,0.1560,-0.0034,0.0000,11.99
187,-430.4207,0.2197,0.0177,0.0000,11.95
188,-456.6073,0.1134,-0.0076,0.0000,11.71
189,-440.8764,0.1395,-0.0503,0.0000,11.78
190,-424.9737,0.1023,-0.0574,0.0000,12.69
191,-417.5421,0.1170,-0.0414,0.0000,11.10
192,-433.0029,0.2068,-0.0429,0.0000,11.76
193,-446.0782,0.0814,-0.0128,0.0000,11.93
194,-422.0927,0.1365,-0.0068,0.0000,11.88
195,-411.0242,0.1319,-0.0163,0.0000,11.95
196,-415.6099,0.1917,0.0111,0.0000,12.16
197,-416.6829,0.1816,-0.0534,0.0000,11.90
198,-396.8694,0.1518,0.0176,0.0000,12.06
199,-396.6193,0.1544,0.0815,432.8719,12.21
200,-413.1591,0.1453,-0.0109,0.0000,64.67
201,-458.1327,0.1650,-0.0290,0.0000,11.52
202,-400.5450,0.1203,-0.0350,0.0000,11.91
203,-429.1412,0.1258,-0.0082,0.0000,12.16
204,-397.7014,0.1505,-0.0258,0.0000,11.88
205,-383.4504,0.2094,-0.0534,0.0000,11.66
206,-414.7059,0.2091,-0.0228,0.0000,11.72
207,-396.4398,0.1281,-0.0266,0.0000,11.86
208,-412.5592,0.1069,-0.0445,0.0000,11.84
209,-400.9359,0.1736,-0.0499,0.0000,12.29
210,-431.9696,0.1447,-0.0486,0.0000,12.93
211,-401.7533,0.1651,-0.0334,0.0000,10.51
212,-370.9553,0.1972,0.0256,0.0000,12.40
213,-395.6273,0.1809,-0.0439,0.0000,12.24
214,-395.3411,0.1516,0.0081,0.0000,12.16
215,-398.6518,0.3118,-0.0466,0.0000,12.26
216,-365.7693,0.1466,-0.0127,0.0000,12.03
217,-387.1712,0.2796,-0.0252,0.0000,12.16
218,-371.6343,0.1891,-0.0002,0.0000,12.55
219,-388.1248,0.1919,-0.0201,572.8931,12.38
220,-391.8427,0.1736,-0.0501,0.0000,65.68
221,-362.0077,0.1765,-0.0499,0.0000,10.98
222,-401.2317,0.2354,-0.0591,0.0000,12.05
223,-361.8595,0.1412,-0.0340,0.0000,12.09
224,-416.8742,0.2774,-0.0455,0.0000,11.89
225,-373.0757,0.1632,-0.0636,0.0000,12.07
226,-390.4529,0.1125,-0.0519,0.0000,11.92
227,-417.4417,0.1682,-0.0268,0.0000,11.70
228,-398.0322,0.1854,-0.0481,0.0000,12.08
229,-375.8712,0.1588,-0.0367,0.0000,11.96
230,-394.8433,0.1444,-0.0521,0.0000,12.36
231,-360.0246,0.1024,-0.0375,0.0000,11.27
232,-353.7383,0.1590,-0.0270,0.0000,11.94
233,-386.1660,0.1503,-0.0421,0.0000,11.98
234,-382.3796,0.1253,-0.0386,0.0000,12.17
235,-376.8769,0.1166,-0.0301,0.0000,11.88
236,-380.7885,0.1354,-0.0548,0.0000,11.82
237,-364.9967,0.2093,-0.0302,0.0000,11.95
238,-353.0406,0.2020,-0.0104,0.0000,11.91
239,-346.7301,0.1168,-0.0085,504.4480,11.98
240,-355.8336,0.1643,-0.0331,0.0000,63.90
241,-347.2968,0.1451,0.0311,0.0000,11.04
242,-376.9025,0.1947,-0.0176,0.0000,11.96
243,-377.6366,0.1292,-0.0237,0.0000,11.79
244,-352.4722,0.1942,-0.0424,0.0000,12.08
245,-370.9513,0.1518,-0.0241,0.0000,12.06
246,-366.3852,0.2166,-0.0572,0.0000,11.77
247,-389.8934,0.1526,-0.0406,0.0000,12.01
248,-372.6807,0.1390,-0.0318,0.0000,12.13
249,-392.5226,0.1244,-0.0306,0.0000,11.83
250,-372.7665,0.1287,-0.0388,0.0000,12.52
251,-373.2305,0.1291,-0.0483,0.0000,11.21
252,-360.0699,0.1218,-0.0331,0.0000,11.58
253,-366.4144,0.2037,-0.0357,0.0000,11.95
254,-367.1344,0.1626,-0.0327,0.0000,12.14
255,-401.5096,0.2598,0.0022,0.0000,11.75
256,-376.5886,0.3786,-0.0433,0.0000,12.08
257,-384.1617,0.1739,-0.0092,0.0000,12.06
258,-357.2667,0.1515,-0.0294,0.0000,11.65
259,-364.7522,0.1052,-0.0394,399.3121,12.14
260,-380.7793,0.1307,-0.0249,0.0000,64.13
261,-400.7423,0.1002,-0.0535,0.0000,10.86
262,-392.7155,0.1570,-0.0302,0.0000,11.33
263,-348.6427,0.1515,-0.0445,0.0000,11.75
264,-378.9599,0.1396,-0.0332,0.0000,12.12
265,-360.5783,0.0931,-0.0392,0.0000,11.99
266,-344.2894,0.1375,-0.0418,0.0000,11.98
267,-371.4953,0.2087,-0.0228,0.0000,12.16
268,-377.8079,0.1629,-0.0375,0.0000,11.58
269,-371.9393,0.0874,-0.0036,0.0000,11.67
270,-426.1357,0.1226,-0.0319,0.0000,12.77
271,-353.5454,0.1393,-0.0511,0.0000,11.20
272,-356.8962,0.1426,-0.0581,0.0000,11.79
273,-384.0235,0.1106,-0.0319,0.0000,12.02
274,-357.8846,0.1339,-0.0266,0.0000,11.76
275,-366.8247,0.1781,-0.0578,0.0000,11.98
276,-356.8688,0.2070,-0.0104,0.0000,12.20
277,-370.6566,0.1361,-0.0482,0.0000,12.05
278,-412.1032,0.1143,-0.0437,0.0000,12.34
279,-387.1158,0.1476,-0.0550,375.4035,11.16
280,-347.3634,0.1443,-0.0190,0.0000,62.82
281,-373.8131,0.1034,-0.0299,0.0000,11.40
282,-358.9052,0.1462,-0.0261,0.0000,12.22
283,-414.9769,0.1255,-0.0204,0.0000,12.28
284,-358.2701,0.1588,-0.0005,0.0000,12.06
285,-372.5673,0.1482,-0.0178,0.0000,11.71
286,-361.5897,0.1552,-0.0467,0.0000,12.02
287,-400.2985,0.1450,-0.0735,0.0000,12.18
288,-347.2408,0.1135,-0.0383,0.0000,11.75
289,-344.3924,0.1788,-0.0462,0.0000,12.17
290,-400.0515,0.1776,-0.0438,0.0000,12.48
291,-340.4400,0.1363,-0.0436,0.0000,10.85
292,-371.6180,0.1573,-0.0518,0.0000,12.44
293,-384.7890,0.1289,-0.0373,0.0000,11.98
294,-380.3353,0.1309,-0.0569,0.0000,11.77
295,-347.4427,0.1043,-0.0498,0.0000,12.15
296,-384.7502,0.0957,-0.0495,0.0000,12.02
297,-376.3006,0.0959,-0.0583,0.0000,11.62
298,-373.9747,0.1417,-0.0301,0.0000,11.99
299,-403.9134,0.1482,-0.0394,387.4812,11.96
300,-362.8697,0.1746,-0.0313,0.0000,63.16
301,-372.2742,0.0719,-0.0445,0.0000,11.16
302,-368.6611,0.1480,-0.0440,0.0000,11.84
303,-380.6264,0.1897,-0.0218,0.0000,11.97
304,-379.1328,0.1472,-0.0462,0.0000,11.72
305,-374.2273,0.1644,-0.0467,0.0000,12.01
306,-402.6658,0.1059,-0.0464,0.0000,12.02
307,-379.8557,0.1177,-0.0393,0.0000,11.78
308,-345.2699,0.0815,-0.0570,0.0000,11.93
309,-375.1095,0.1318,-0.0495,0.0000,11.97
310,-365.1995,0.0933,-0.0585,0.0000,12.45
311,-391.5920,0.1171,-0.0342,0.0000,10.38
312,-369.8397,0.1427,-0.0325,0.0000,11.77
313,-416.9207,0.1195,-0.0427,0.0000,11.70
314,-389.4555,0.1286,-0.0332,0.0000,11.74
315,-371.4974,0.1197,-0.0492,0.0000,12.13
316,-370.1300,0.1445,-0.0396,0.0000,11.83
317,-386.9246,0.1373,-0.0282,0.0000,11.93
318,-378.3203,0.2320,0.0015,0.0000,12.17
319,-364.3003,0.0737,-0.0394,368.4153,11.88
320,-371.3149,0.1461,-0.0559,0.0000,62.90
321,-374.1514,0.2101,-0.0317,0.0000,11.05
322,-387.6485,0.1916,-0.0346,0.0000,12.07
323,-379.2760,0.1622,-0.0470,0.0000,12.02
324,-404.1508,0.2859,-0.0246,0.0000,11.77
325,-343.8366,0.1726,-0.0493,0.0000,12.08
326,-379.6184,0.1398,-0.0448,0.0000,12.38
327,-372.1531,0.1433,-0.0451,0.0000,11.80
328,-368.7395,0.1481,-0.0511,0.0000,12.09
329,-357.4385,0.1447,-0.0485,0.0000,11.95
330,-366.8731,0.1892,-0.0112,0.0000,12.17
331,-383.7233,0.2497,-0.0340,0.0000,11.19
332,-387.8366,0.1737,-0.0599,0.0000,12.02
333,-379.3553,0.2252,-0.0384,0.0000,11.68
334,-377.5110,0.1768,-0.0325,0.0000,11.90
335,-351.3351,0.2145,-0.0606,0.0000,11.87
336,-389.6765,0.1286,-0.0588,0.0000,11.55
337,-400.3737,0.1868,-0.0752,0.0000,12.21
338,-424.0427,0.1294,-0.0446,0.0000,11.92
339,-398.1579,0.1303,-0.0771,390.2872,11.77
340,-385.7620,0.1876,-0.0699,0.0000,63.49
341,-356.5641,0.1134,-0.0633,0.0000,10.48
342,-392.5848,0.1470,-0.0590,0.0000,12.13
343,-386.9137,0.1322,-0.0730,0.0000,12.06
344,-363.8551,0.1038,-0.0444,0.0000,12.14
345,-399.4037,0.0650,-0.0636,0.0000,12.09
346,-378.4272,0.1316,-0.0804,0.0000,11.95
347,-363.9559,0.0935,-0.0606,0.0000,11.38
348,-369.3908,0.1144,-0.0434,0.0000,12.13
349,-350.8478,0.1571,-0.0506,0.0000,12.05
350,-375.9197,0.0961,-0.0551,0.0000,12.62
351,-375.3212,0.1501,-0.0788,0.0000,11.34
352,-362.6723,0.1001,-0.0388,0.0000,11.85
353,-380.8663,0.1103,-0.0518,0.0000,11.97
354,-402.2961,0.1915,-0.0308,0.0000,11.94
355,-391.8549,0.1461,-0.0100,0.0000,11.71
356,-389.4560,0.1173,-0.0479,0.0000,12.06
357,-378.8686,0.1655,-0.0472,0.0000,11.95
358,-416.4371,0.1329,-0.0091,0.0000,11.68
359,-381.7737,0.1173,-0.0756,426.5279,12.26
360,-386.8256,0.1051,-0.0665,0.0000,62.41
361,-411.7097,0.1535,-0.0934,0.0000,10.75
362,-422.0544,0.1196,-0.0639,0.0000,11.58
363,-415.8926,0.1147,-0.0578,0.0000,11.51
364,-407.7587,0.1193,-0.0696,0.0000,11.82
365,-426.9965,0.1348,-0.0522,0.0000,12.09
366,-416.5832,0.1083,-0.0310,0.0000,11.70
367,-431.0160,0.1148,-0.0700,0.0000,11.97
368,-415.7698,0.1698,-0.0497,0.0000,11.97
369,-430.1453,0.1013,-0.0308,0.0000,11.65
370,-425.5499,0.2365,-0.0827,0.0000,12.52
371,-407.4236,0.1003,-0.0563,0.0000,11.24
372,-423.3435,0.0910,-0.0419,0.0000,11.60
373,-427.3028,0.0951,-0.0636,0.0000,12.35
374,-415.2820,0.0775,-0.0857,0.0000,12.33
375,-395.7472,0.0972,-0.0422,0.0000,11.76
376,-425.5520,0.1431,-0.0243,0.0000,12.01
377,-396.0105,0.1149,-0.0381,0.0000,12.08
378,-412.4987,0.1569,-0.0297,0.0000,11.55
379,-388.7795,0.3715,0.0171,436.3899,11.91
380,-397.9027,0.1908,0.0313,0.0000,62.33
381,-384.0528,0.1892,0.1073,0.0000,10.63
382,-404.0204,0.1530,-0.0430,0.0000,12.01
383,-408.8186,0.1867,-0.0103,0.0000,11.67
384,-375.6782,0.1807,0.0173,0.0000,12.10
385,-369.5027,0.1527,-0.0257,0.0000,12.01
386,-352.6563,0.1634,-0.0308,0.0000,11.80
387,-382.9548,0.2472,0.0249,0.0000,12.09
388,-352.7359,0.1829,-0.0406,0.0000,11.81
389,-344.0863,0.2260,0.0421,0.0000,11.85
390,-354.7376,0.1057,0.0152,0.0000,13.12
391,-359.6487,0.1156,-0.0108,0.0000,10.78
392,-381.0939,0.2046,-0.0273,0.0000,11.86
393,-400.1240,0.1489,-0.0372,0.0000,12.11
394,-398.0787,0.2250,0.0812,0.0000,11.96
395,-398.3067,0.1692,-0.0004,0.0000,11.77
396,-382.3180,0.1770,0.0561,0.0000,11.94
397,-381.4769,0.0975,-0.0100,0.0000,11.85
398,-367.6919,0.1673,0.0125,0.0000,11.84
399,-380.8690,0.2011,0.0522,431.3468,12.08
400,-359.1981,0.1458,0.0545,0.0000,63.37
401,-370.8150,0.2017,-0.0187,0.0000,11.04
402,-377.2820,0.1037,0.0445,0.0000,11.68
403,-402.2413,0.1566,-0.0359,0.0000,11.94
404,-366.1578,0.1660,-0.0308,0.0000,12.18
405,-383.0534,0.1676,-0.0579,0.0000,11.69
406,-385.7933,0.1129,-0.0492,0.0000,11.94
407,-367.0356,0.1493,-0.0328,0.0000,12.14
408,-377.8876,0.1399,-0.0487,0.0000,11.91
409,-398.4750,0.1700,0.0147,0.0000,12.03
410,-392.6662,0.0929,0.0204,0.0000,13.06
411,-355.2967,0.1215,-0.0164,0.0000,10.24
412,-360.3286,0.1785,-0.0141,0.0000,12.07
413,-417.7305,0.1431,-0.0468,0.0000,12.12
414,-401.9325,0.1064,-0.0221,0.0000,11.77
415,-394.4711,0.1264,-0.0355,0.0000,12.52
416,-375.8177,0.1659,0.0474,0.0000,12.47
417,-410.6128,0.0922,-0.0354,0.0000,12.00
418,-403.6366,0.1228,-0.0247,0.0000,11.67
419,-410.7019,0.1075,-0.0245,577.7234,11.58
420,-409.0474,0.1399,0.0041,0.0000,64.90
421,-416.2736,0.1278,-0.0552,0.0000,11.18
422,-412.3767,0.0955,0.0182,0.0000,11.70
423,-409.6476,0.2644,0.2100,0.0000,11.91
424,-441.6302,0.1439,0.1171,0.0000,11.68
425,-419.9730,0.2568,0.1484,0.0000,11.78
426,-430.5785,0.1972,0.0972,0.0000,12.09
427,-424.2482,0.2459,0.0485,0.0000,11.96
428,-414.8222,0.1074,0.0699,0.0000,12.34
429,-413.3133,0.1452,0.0828,0.0000,12.03
430,-442.9843,0.0939,-0.0289,0.0000,12.46
431,-429.2553,0.1586,0.0022,0.0000,11.23
432,-403.8953,0.0897,0.0072,0.0000,12.08
433,-395.2415,0.1614,-0.0038,0.0000,11.73
434,-445.3403,0.1531,-0.0378,0.0000,11.77
435,-398.3449,0.0790,-0.0531,0.0000,11.90
436,-447.3275,0.4507,0.0879,0.0000,11.65
437,-427.2795,0.2734,0.1885,0.0000,11.83
438,-442.8442,0.1167,0.0761,0.0000,12.08
439,-433.1512,0.1549,0.1531,672.0822,11.81
440,-442.4245,0.1647,0.0231,0.0000,64.23
441,-434.2737,0.1487,0.0078,0.0000,10.55
442,-416.3674,0.0983,-0.0737,0.0000,11.99
443,-402.5444,0.1426,-0.0345,0.0000,12.09
444,-462.4564,0.1208,-0.0398,0.0000,11.79
445,-406.3438,0.1106,0.0247,0.0000,12.02
446,-429.2032,0.1223,-0.0273,0.0000,12.06
447,-420.8789,0.1069,-0.0234,0.0000,11.64
448,-434.0472,0.1350,-0.0352,0.0000,11.97
449,-388.3198,0.1030,-0.0549,0.0000,12.30
450,-428.5264,0.0910,-0.0432,0.0000,12.28
451,-449.3473,0.0792,-0.0441,0.0000,11.33
452,-414.5699,0.1092,-0.0904,0.0000,12.08
453,-481.1456,0.1158,-0.0896,0.0000,11.72
454,-463.9079,0.1196,-0.0729,0.0000,12.08
455,-457.1110,0.1080,-0.0919,0.0000,12.00
456,-473.9706,0.0660,-0.0765,0.0000,11.77
457,-456.5701,0.0653,-0.0987,0.0000,12.09
458,-423.0693,0.0610,-0.1001,0.0000,12.04
459,-470.4151,0.0719,-0.0890,578.2408,11.83
460,-471.7731,0.0913,-0.0824,0.0000,62.99
461,-444.8054,0.0931,-0.0859,0.0000,11.17
462,-440.3620,0.0792,-0.0319,0.0000,11.98
463,-430.8420,0.1056,-0.0606,0.0000,11.78
464,-448.8659,0.0681,-0.0797,0.0000,12.00
465,-450.2308,0.1248,-0.0850,0.0000,12.14
466,-433.9502,0.1544,-0.0804,0.0000,11.85
467,-416.3962,0.1048,-0.0395,0.0000,12.03
468,-460.1308,0.0686,-0.0611,0.0000,12.16
469,-443.5515,0.0960,-0.0904,0.0000,11.68
470,-449.5665,0.1162,-0.0739,0.0000,12.63
471,-442.9282,0.0947,-0.0894,0.0000,11.32
472,-438.9153,0.0851,-0.0666,0.0000,11.75
473,-436.5081,0.1218,-0.0859,0.0000,11.94
474,-430.4890,0.0839,-0.0737,0.0000,12.09
475,-427.8212,0.1026,-0.0828,0.0000,11.96
476,-415.0958,0.0830,-0.0686,0.0000,12.20
477,-437.5775,0.0634,-0.0855,0.0000,12.27
478,-421.1106,0.1000,-0.1021,0.0000,12.10
479,-447.2870,0.0940,-0.0517,469.4200,12.71
480,-469.7133,0.1083,-0.0246,0.0000,63.12
481,-475.9428,0.0618,-0.0139,0.0000,11.54
482,-440.5373,0.1064,-0.0633,0.0000,12.01
483,-440.2220,0.0964,-0.0837,0.0000,11.89
484,-424.1986,0.0845,-0.0621,0.0000,11.97
485,-419.3349,0.0699,-0.0378,0.0000,11.83
486,-466.6642,0.0733,-0.0571,0.0000,11.80
487,-432.2637,0.1029,-0.0542,0.0000,12.05
488,-471.1666,0.1256,-0.0428,0.0000,12.01
489,-459.7711,0.1229,-0.0527,0.0000,11.97
490,-468.4164,0.1357,-0.0702,0.0000,12.68
491,-449.8266,0.1351,0.0100,0.0000,11.18
492,-466.7357,0.1090,-0.0616,0.0000,12.26
493,-410.5424,0.1518,0.0353,0.0000,12.15
494,-403.7642,0.2810,0.0541,0.0000,11.74
495,-445.3223,0.1661,0.0597,0.0000,11.86
496,-387.8265,0.1513,-0.0095,0.0000,12.00
497,-419.4151,0.2104,0.0135,0.0000,11.67
498,-415.5935,0.1449,0.0075,0.0000,11.74
