Batch_Idx,Avg_Reward,Loss_Job,Loss_Mch,Val_Makespan,Time
485,-353.8098,0.1253,-0.0093,0.0000,10.34
486,-351.6815,0.1157,-0.0267,0.0000,10.72
487,-352.9374,0.0658,-0.0219,0.0000,10.08
488,-418.0753,0.1402,-0.0052,0.0000,9.88
489,-373.6705,0.1678,-0.0172,0.0000,10.78
490,-394.5320,0.2089,-0.0179,0.0000,10.85
491,-364.5301,0.0900,-0.0291,0.0000,9.34
492,-367.9945,0.1150,-0.0262,0.0000,9.93
493,-331.9804,0.0944,-0.0181,0.0000,10.62
494,-354.4645,0.0759,-0.0195,0.0000,10.43
495,-407.7278,0.1039,-0.0127,0.0000,9.72
496,-370.0460,0.1537,-0.0271,0.0000,10.75
497,-379.1563,0.0972,-0.0113,0.0000,10.53
498,-374.2844,0.1173,-0.0204,0.0000,9.60
499,-381.1627,0.1769,-0.0265,398.9491,10.76
500,-351.1606,0.1080,-0.0246,0.0000,58.52
501,-359.3637,0.1054,-0.0254,0.0000,9.56
502,-375.1801,0.0765,-0.0183,0.0000,10.82
503,-400.6204,0.1282,-0.0203,0.0000,10.46
504,-359.0920,0.1678,-0.0108,0.0000,9.84
505,-374.5225,0.2798,-0.0260,0.0000,10.65
506,-382.3705,0.1131,-0.0287,0.0000,10.53
507,-370.3670,0.1272,-0.0272,0.0000,9.66
508,-380.1274,0.0847,-0.0203,0.0000,10.62
509,-373.0204,0.1217,-0.0218,0.0000,10.74
510,-394.3832,0.0518,-0.0297,0.0000,9.98
511,-375.8084,0.1209,-0.0296,0.0000,10.33
512,-344.1943,0.1587,-0.0209,0.0000,10.72
513,-373.4630,0.1276,-0.0214,0.0000,10.64
514,-338.4280,0.2277,-0.0269,0.0000,10.79
515,-364.6937,0.1166,-0.0346,0.0000,10.35
516,-340.6015,0.1589,-0.0269,0.0000,10.69
517,-372.9373,0.2411,-0.0114,0.0000,9.90
518,-346.5751,0.1275,-0.0187,0.0000,9.97
519,-364.3964,0.4152,-0.0170,354.9961,10.78
520,-367.8892,0.1041,-0.0245,0.0000,59.19
521,-339.1594,0.2511,-0.0278,0.0000,9.92
522,-369.3231,0.1350,-0.0081,0.0000,10.79
523,-400.6160,0.1280,-0.0152,0.0000,10.78
524,-370.9519,0.1698,-0.0217,0.0000,10.39
525,-346.9243,0.1377,-0.0234,0.0000,9.87
526,-357.9372,0.1079,-0.0283,0.0000,9.85
527,-339.4537,0.1461,-0.0258,0.0000,9.92
528,-345.8137,0.0899,-0.0272,0.0000,9.93
529,-340.2285,0.1649,-0.0340,0.0000,9.86
530,-358.9653,0.0957,-0.0212,0.0000,10.04
531,-371.9352,0.1433,-0.0138,0.0000,9.62
532,-354.7396,0.0768,-0.0238,0.0000,9.87
533,-359.3899,0.1339,-0.0293,0.0000,10.63
534,-350.2829,0.1369,-0.0279,0.0000,10.61
535,-351.8820,0.0893,-0.0241,0.0000,9.99
536,-390.7167,0.1092,-0.0168,0.0000,10.47
537,-310.4584,0.1573,-0.0213,0.0000,10.62
538,-386.4924,0.1609,-0.0165,0.0000,10.81
539,-338.3343,0.1042,-0.0206,362.5036,10.62
540,-353.9039,0.0912,-0.0230,0.0000,60.53
541,-364.4275,0.0921,-0.0188,0.0000,10.45
542,-376.3565,0.1739,-0.0237,0.0000,10.17
543,-367.4491,0.1165,-0.0188,0.0000,10.86
544,-368.4391,0.1715,-0.0152,0.0000,10.57
545,-329.2854,0.1112,-0.0253,0.0000,9.56
546,-343.5291,0.1692,-0.0210,0.0000,9.97
547,-364.0075,0.1638,-0.0264,0.0000,10.82
548,-333.5881,0.1740,-0.0289,0.0000,10.18
549,-347.8024,0.1040,-0.0204,0.0000,9.92
550,-376.5126,0.1704,-0.0243,0.0000,11.03
551,-370.4165,0.1238,-0.0172,0.0000,10.09
552,-402.8394,0.1313,-0.0189,0.0000,9.87
553,-360.7009,0.1241,-0.0408,0.0000,10.76
554,-361.1390,0.1587,-0.0215,0.0000,10.45
555,-384.1154,0.2091,-0.0240,0.0000,10.11
556,-366.5992,0.1589,-0.0063,0.0000,10.49
557,-360.2783,0.1297,-0.0279,0.0000,10.36
558,-396.2016,0.2498,-0.0256,0.0000,9.73
559,-363.5407,0.0877,-0.0178,356.6838,10.00
560,-377.8068,0.1397,-0.0275,0.0000,60.51
561,-362.9845,0.3061,-0.0192,0.0000,10.03
562,-366.0076,0.1689,-0.0159,0.0000,10.39
563,-373.7195,0.2948,-0.0182,0.0000,11.10
564,-382.2214,0.2092,-0.0148,0.0000,10.20
565,-361.4612,0.1017,-0.0135,0.0000,10.76
566,-373.4287,0.1735,-0.0132,0.0000,10.06
567,-391.4584,0.1067,-0.0201,0.0000,9.81
568,-369.0801,0.1603,-0.0088,0.0000,10.53
569,-372.8276,0.2141,-0.0301,0.0000,10.67
570,-372.3231,0.1991,-0.0179,0.0000,11.02
571,-329.0052,0.1397,-0.0206,0.0000,10.16
572,-401.7252,0.1636,-0.0204,0.0000,10.02
573,-400.9273,0.1533,-0.0123,0.0000,10.82
574,-355.3682,0.1748,-0.0320,0.0000,9.99
575,-373.5236,0.1723,-0.0169,0.0000,9.92
576,-351.3626,0.1044,-0.0234,0.0000,9.90
577,-385.0222,0.1798,-0.0234,0.0000,10.62
578,-387.0740,0.1647,-0.0184,0.0000,10.48
579,-356.4360,0.0723,-0.0218,419.1043,10.00
580,-398.4169,0.1582,-0.0327,0.0000,60.81
581,-346.0251,0.1396,-0.0330,0.0000,10.21
582,-395.0931,0.1201,-0.0249,0.0000,9.98
583,-407.2011,0.1041,-0.0170,0.0000,10.51
584,-354.5102,0.0853,-0.0135,0.0000,10.54
585,-339.5524,0.1218,-0.0259,0.0000,10.87
586,-355.3496,0.1240,-0.0290,0.0000,10.53
587,-348.7421,0.1180,-0.0197,0.0000,10.38
588,-374.6528,0.0821,-0.0228,0.0000,11.14
589,-384.3901,0.1777,-0.0229,0.0000,10.31
590,-362.8975,0.1157,-0.0237,0.0000,10.63
591,-402.9649,0.2815,-0.0193,0.0000,10.09
592,-376.7299,0.1290,-0.0295,0.0000,10.44
593,-361.6573,0.1041,-0.0264,0.0000,11.01
594,-361.1181,0.1749,-0.0212,0.0000,9.97
595,-362.1516,0.1530,-0.0253,0.0000,10.99
596,-387.7420,0.0865,-0.0191,0.0000,10.80
597,-369.4089,0.1378,-0.0206,0.0000,9.96
598,-348.7961,0.0757,-0.0218,0.0000,10.07
599,-356.2653,0.0964,-0.0234,424.2061,11.00
600,-380.2273,0.1141,-0.0188,0.0000,61.79
601,-378.1753,0.1814,-0.0283,0.0000,10.45
602,-346.5493,0.1248,-0.0149,0.0000,9.86
603,-355.7752,0.1113,-0.0210,0.0000,10.05
604,-352.9776,0.0994,-0.0254,0.0000,10.80
605,-368.7299,0.1336,-0.0243,0.0000,10.26
606,-360.4929,0.0965,-0.0158,0.0000,9.89
607,-359.8949,0.0864,-0.0279,0.0000,10.75
608,-357.2030,0.1097,-0.0255,0.0000,10.32
609,-350.1346,0.1246,-0.0242,0.0000,9.65
610,-358.4773,0.1194,-0.0164,0.0000,10.81
611,-342.4470,0.1247,-0.0239,0.0000,10.57
612,-370.2649,0.1743,-0.0232,0.0000,9.71
613,-362.6625,0.1195,-0.0159,0.0000,10.65
614,-361.3469,0.1105,-0.0216,0.0000,10.64
615,-364.1756,0.0763,-0.0262,0.0000,10.16
616,-377.2407,0.1601,-0.0304,0.0000,10.65
617,-380.8311,0.1708,-0.0216,0.0000,10.21
618,-365.3793,0.0930,-0.0113,0.0000,9.90
619,-363.5536,0.1129,-0.0303,388.9896,10.35
620,-364.1414,0.0835,-0.0288,0.0000,60.38
621,-367.0177,0.1377,-0.0162,0.0000,9.97
622,-367.0959,0.0959,-0.0147,0.0000,9.93
623,-327.1337,0.1218,-0.0283,0.0000,10.73
624,-376.7199,0.2322,-0.0207,0.0000,10.32
625,-368.9446,0.1090,-0.0239,0.0000,9.89
626,-356.4009,0.1118,-0.0149,0.0000,10.71
627,-329.5570,0.2149,-0.0120,0.0000,10.42
628,-377.7699,0.1776,-0.0222,0.0000,9.71
629,-357.3437,0.1403,-0.0204,0.0000,10.75
630,-354.3030,0.1225,-0.0167,0.0000,10.76
631,-395.9147,0.1877,-0.0176,0.0000,9.30
632,-340.0326,0.1233,-0.0176,0.0000,9.76
633,-384.6156,0.1213,-0.0240,0.0000,10.61
634,-343.1161,0.1060,-0.0180,0.0000,10.58
635,-348.5567,0.1031,-0.0204,0.0000,9.68
636,-365.8396,0.1512,-0.0229,0.0000,10.04
637,-383.5075,0.1656,-0.0177,0.0000,10.79
638,-358.5358,0.1465,-0.0143,0.0000,10.41
639,-365.8911,0.0897,-0.0272,551.5393,10.02
640,-360.0324,0.1648,-0.0154,0.0000,61.78
641,-373.2903,0.1243,-0.0158,0.0000,9.54
642,-359.2848,0.1046,-0.0187,0.0000,10.68
643,-374.6095,0.1411,-0.0172,0.0000,10.62
644,-356.2115,0.1650,-0.0140,0.0000,9.66
645,-338.0178,0.2481,-0.0136,0.0000,10.80
646,-385.0830,0.1460,-0.0218,0.0000,10.58
647,-349.9896,0.1258,-0.0154,0.0000,9.79
648,-357.9742,0.0611,-0.0254,0.0000,10.94
649,-403.3060,0.1074,-0.0156,0.0000,10.32
650,-341.7207,0.1568,-0.0267,0.0000,9.90
651,-363.4169,0.1129,-0.0215,0.0000,9.49
652,-362.1460,0.0839,-0.0280,0.0000,10.80
653,-324.3987,0.1365,-0.0180,0.0000,10.33
654,-368.9203,0.1265,-0.0282,0.0000,9.68
655,-374.9690,0.1110,-0.0229,0.0000,10.78
656,-361.3325,0.1088,-0.0385,0.0000,10.60
657,-355.7689,0.2260,-0.0283,0.0000,10.14
658,-362.8832,0.2053,-0.0419,0.0000,10.63
659,-391.5857,0.1656,-0.0174,361.6619,10.22
660,-370.1572,0.0986,-0.0313,0.0000,59.83
661,-350.5905,0.1320,-0.0222,0.0000,10.16
662,-325.6758,0.1301,-0.0181,0.0000,10.66
663,-364.4865,0.3181,-0.0157,0.0000,9.97
664,-378.1845,0.1941,-0.0327,0.0000,10.04
665,-351.0814,0.2207,-0.0279,0.0000,10.71
666,-395.1278,0.1463,-0.0259,0.0000,10.37
667,-384.4222,0.2495,-0.0289,0.0000,9.97
668,-391.6786,0.3532,-0.0337,0.0000,9.94
669,-407.8682,0.1562,-0.0090,0.0000,9.78
670,-377.0257,0.2212,-0.0353,0.0000,10.11
671,-383.5205,0.1989,-0.0447,0.0000,9.68
672,-392.5544,0.2270,-0.0310,0.0000,9.90
673,-403.3075,0.2083,-0.0346,0.0000,9.86
674,-387.7887,0.1179,-0.0293,0.0000,9.90
675,-409.1055,0.1437,-0.0357,0.0000,9.93
676,-402.9045,0.0984,-0.0293,0.0000,9.96
677,-408.0562,0.1414,-0.0543,0.0000,9.75
678,-404.9312,0.0812,-0.0362,0.0000,10.01
679,-366.2169,0.1010,-0.0345,464.7263,10.03
680,-370.3786,0.1326,-0.0286,0.0000,59.80
681,-377.0061,0.1510,-0.0273,0.0000,9.95
682,-360.6948,0.1113,-0.0414,0.0000,10.44
683,-374.3615,0.1260,-0.0165,0.0000,10.19
684,-387.3002,0.1241,-0.0425,0.0000,10.10
685,-403.0128,0.1027,-0.0312,0.0000,10.70
686,-360.5118,0.0976,-0.0316,0.0000,10.17
687,-355.6858,0.1660,-0.0358,0.0000,9.99
688,-400.1718,0.1455,-0.0262,0.0000,10.78
689,-392.0316,0.1039,-0.0288,0.0000,10.24
690,-389.9185,0.1439,-0.0239,0.0000,10.13
691,-387.5684,0.1088,-0.0371,0.0000,10.56
692,-396.3621,0.1246,-0.0425,0.0000,10.29
693,-385.5270,0.0969,-0.0333,0.0000,9.80
694,-367.9301,0.1126,-0.0288,0.0000,10.78
695,-386.1890,0.0957,-0.0244,0.0000,10.49
696,-360.0452,0.1234,-0.0368,0.0000,10.20
697,-364.2295,0.1287,-0.0333,0.0000,10.90
698,-374.3881,0.2944,-0.0308,0.0000,10.09
699,-336.8013,0.1098,-0.0211,450.9031,10.52
700,-389.2379,0.1583,-0.0316,0.0000,59.22
701,-358.8990,0.1569,-0.0131,0.0000,10.38
702,-378.8700,0.1577,-0.0255,0.0000,10.33
703,-357.2854,0.1329,-0.0208,0.0000,10.85
704,-378.3716,0.0787,-0.0282,0.0000,10.60
705,-387.5273,0.1587,-0.0360,0.0000,10.20
706,-397.0075,0.0834,-0.0182,0.0000,10.75
707,-358.4736,0.1090,-0.0197,0.0000,10.22
708,-404.5533,0.1208,-0.0353,0.0000,9.78
709,-378.0893,0.2138,-0.0318,0.0000,10.21
710,-449.2721,0.1699,-0.0093,0.0000,10.96
711,-401.9585,0.1743,-0.0345,0.0000,9.74
712,-358.5890,0.1660,-0.0227,0.0000,9.91
713,-382.6544,0.0896,-0.0212,0.0000,10.77
714,-384.3915,0.0967,-0.0345,0.0000,10.38
715,-367.7440,0.0822,-0.0141,0.0000,10.06
716,-370.8129,0.1046,-0.0268,0.0000,10.68
717,-379.4954,0.0820,-0.0174,0.0000,10.26
718,-397.1916,0.1256,-0.0284,0.0000,10.19
719,-403.6342,0.1271,-0.0244,377.1668,10.51
720,-389.2566,0.1655,-0.0341,0.0000,60.61
721,-377.9825,0.1045,-0.0407,0.0000,9.52
722,-387.0748,0.1219,-0.0281,0.0000,10.79
723,-365.7366,0.1150,-0.0093,0.0000,10.56
724,-381.1275,0.0961,-0.0266,0.0000,9.66
725,-348.9707,0.1302,-0.0108,0.0000,10.66
726,-382.4692,0.2699,-0.0206,0.0000,10.67
727,-341.2324,0.0870,-0.0276,0.0000,10.27
728,-388.2557,0.1219,-0.0234,0.0000,10.72
729,-380.9860,0.1274,-0.0259,0.0000,10.02
730,-361.5583,0.1448,-0.0178,0.0000,11.07
731,-377.9593,0.1486,-0.0255,0.0000,9.91
732,-363.3371,0.1295,-0.0261,0.0000,10.16
733,-385.7936,0.1909,-0.0396,0.0000,10.81
734,-378.9001,0.1402,-0.0187,0.0000,10.43
735,-327.5457,0.1357,-0.0245,0.0000,9.80
736,-394.3484,0.1919,-0.0257,0.0000,10.80
737,-351.9748,0.1107,-0.0327,0.0000,10.41
738,-397.2204,0.1398,-0.0320,0.0000,9.74
739,-369.9655,0.2189,-0.0321,359.3405,10.73
740,-340.8650,0.1146,-0.0304,0.0000,61.05
741,-352.3966,0.1457,-0.0316,0.0000,10.54
742,-366.6753,0.1106,-0.0122,0.0000,10.09
743,-366.4316,0.1440,-0.0212,0.0000,10.71
744,-338.3018,0.1137,-0.0195,0.0000,11.30
745,-358.9270,0.1037,-0.0121,0.0000,10.55
746,-379.7458,0.1295,-0.0204,0.0000,10.77
747,-388.2737,0.1183,-0.0289,0.0000,10.89
748,-359.9891,0.1623,-0.0244,0.0000,10.61
749,-358.3216,0.1629,-0.0412,0.0000,10.69
750,-349.8233,0.1254,-0.0271,0.0000,10.73
751,-359.6715,0.1655,-0.0319,0.0000,9.92
752,-319.8326,0.1263,-0.0321,0.0000,10.77
753,-381.0212,0.1703,-0.0227,0.0000,10.30
754,-408.2884,0.1945,-0.0343,0.0000,10.38
755,-364.8864,0.1302,-0.0327,0.0000,11.04
756,-371.6991,0.0985,-0.0271,0.0000,10.24
757,-362.6998,0.1864,-0.0232,0.0000,10.63
758,-402.6996,0.1635,-0.0355,0.0000,10.15
759,-370.3433,0.1366,-0.0228,453.3603,9.75
760,-370.9500,0.1182,-0.0255,0.0000,59.81
761,-363.0160,0.1412,-0.0276,0.0000,10.60
762,-337.5338,0.1011,-0.0353,0.0000,10.49
763,-366.8064,0.0914,-0.0188,0.0000,10.88
764,-372.3599,0.1126,-0.0341,0.0000,10.54
765,-388.8908,0.1555,-0.0180,0.0000,9.72
766,-346.9488,0.1267,-0.0307,0.0000,10.33
767,-322.9833,0.1356,-0.0321,0.0000,10.97
768,-332.0182,0.1152,-0.0322,0.0000,9.79
769,-391.9754,0.2150,-0.0446,0.0000,10.09
770,-392.5276,0.1664,-0.0191,0.0000,11.32
771,-351.4317,0.1003,-0.0241,0.0000,9.58
772,-395.7841,0.1872,-0.0343,0.0000,10.38
773,-352.0643,0.1482,-0.0319,0.0000,10.86
774,-358.2042,0.2638,-0.0310,0.0000,9.87
775,-384.2367,0.1728,-0.0105,0.0000,10.31
776,-372.3737,0.1864,-0.0234,0.0000,10.36
777,-343.5080,0.1748,-0.0425,0.0000,9.87
778,-388.7011,0.1543,-0.0187,0.0000,9.90
779,-362.0789,0.1391,-0.0283,550.5431,10.35
780,-358.2486,0.1570,-0.0257,0.0000,62.95
781,-357.6486,0.0668,-0.0264,0.0000,9.87
782,-384.5455,0.1521,-0.0197,0.0000,9.93
783,-360.5088,0.2016,-0.0158,0.0000,9.89
784,-349.5660,0.1886,-0.0227,0.0000,10.38
785,-404.0181,0.0977,-0.0269,0.0000,10.72
786,-356.5758,0.1080,-0.0303,0.0000,10.00
787,-380.1692,0.1377,-0.0193,0.0000,10.53
788,-381.0974,0.0987,-0.0270,0.0000,10.45
789,-395.3869,0.0704,-0.0264,0.0000,10.29
790,-371.0496,0.0663,-0.0396,0.0000,10.87
791,-359.3893,0.1427,-0.0291,0.0000,9.79
792,-357.4543,0.0949,-0.0329,0.0000,10.13
793,-408.8846,0.1753,-0.0325,0.0000,10.66
794,-389.7091,0.1078,-0.0323,0.0000,10.23
795,-430.8685,0.1532,-0.0370,0.0000,9.96
796,-415.5185,0.1694,-0.0357,0.0000,10.92
797,-389.2289,0.1397,0.0523,0.0000,10.12
798,-442.4539,0.1333,-0.0323,0.0000,9.75
799,-421.0515,0.2368,-0.0371,493.8801,10.80
