Batch_Idx,Avg_Reward,Loss_Job,Loss_Mch,Val_Makespan,Time
39,-1500.3703,0.2172,-0.0030,1357.8721,10.13
40,-1506.1263,0.1545,-0.0134,0.0000,59.31
41,-1528.6764,0.1211,-0.0256,0.0000,9.79
42,-1456.2764,0.0675,-0.0329,0.0000,10.49
43,-1479.9868,0.0723,-0.0253,0.0000,10.34
44,-1423.0701,0.0611,-0.0384,0.0000,10.17
45,-1462.6306,0.1234,-0.0404,0.0000,10.41
46,-1458.2808,0.1172,-0.0471,0.0000,10.46
47,-1445.2762,0.1428,-0.0097,0.0000,10.05
48,-1431.7656,0.0861,0.0281,0.0000,10.24
49,-1486.7677,0.0565,-0.0605,0.0000,10.36
50,-1531.0258,0.0726,-0.0549,0.0000,10.51
51,-1514.2345,0.0695,-0.0464,0.0000,9.63
52,-1548.1675,0.0487,-0.0681,0.0000,10.38
53,-1519.9966,0.0236,-0.0441,0.0000,10.47
54,-1515.3342,0.0454,-0.0717,0.0000,9.87
55,-1661.8530,0.0524,-0.0272,0.0000,10.18
56,-1628.9311,0.0680,-0.0417,0.0000,10.45
57,-1576.8280,0.0652,-0.0142,0.0000,10.11
58,-1535.8620,0.0857,-0.0158,0.0000,10.11
59,-1647.9745,0.0604,-0.0455,1429.6514,10.27
60,-1559.2054,0.0303,-0.0258,0.0000,58.78
61,-1599.4340,0.0460,-0.0825,0.0000,9.87
62,-1527.3094,0.0199,-0.0308,0.0000,10.19
63,-1595.2300,0.0303,-0.0363,0.0000,9.96
64,-1583.5086,0.0235,-0.0513,0.0000,10.37
65,-1597.9793,0.0405,-0.0364,0.0000,10.27
66,-1554.1467,0.0247,-0.0474,0.0000,10.10
67,-1552.6346,0.0427,-0.0021,0.0000,9.99
68,-1563.5641,0.0503,-0.0754,0.0000,10.25
69,-1495.9050,0.0397,-0.0636,0.0000,10.36
70,-1598.7880,0.0347,-0.0828,0.0000,10.32
71,-1552.8514,0.0224,-0.0721,0.0000,9.83
72,-1575.6031,0.0331,-0.0635,0.0000,10.20
73,-1685.5441,0.0264,-0.0805,0.0000,10.08
74,-1544.7712,0.0316,-0.0617,0.0000,10.40
75,-1623.3131,0.0496,-0.0619,0.0000,10.47
76,-1485.1646,0.0287,-0.1011,0.0000,10.48
77,-1482.6505,0.0106,0.0401,0.0000,10.02
78,-1529.3352,0.0214,-0.0037,0.0000,10.26
79,-1437.2723,0.0211,-0.0411,989.3869,10.31
80,-1530.6110,0.0198,-0.0451,0.0000,58.25
81,-1482.2332,0.0213,-0.0667,0.0000,9.81
82,-1578.1168,0.0296,-0.0713,0.0000,10.16
83,-1480.1659,0.0318,-0.0906,0.0000,10.01
84,-1422.5950,0.0152,-0.0569,0.0000,10.23
85,-1546.6123,0.2374,-0.0372,0.0000,10.46
86,-1477.9340,0.0467,-0.0170,0.0000,10.08
87,-1543.2212,0.0422,-0.0459,0.0000,10.58
88,-1471.8400,0.0379,-0.0554,0.0000,10.32
89,-1485.3090,0.0485,-0.0648,0.0000,10.26
90,-1394.0202,0.0232,-0.0438,0.0000,10.49
91,-1399.9384,0.0200,-0.0844,0.0000,10.00
92,-1317.5402,0.0411,-0.0448,0.0000,10.40
93,-1344.6563,0.0719,0.2091,0.0000,10.13
94,-1454.6298,0.0573,-0.0038,0.0000,10.34
95,-1396.4028,0.2765,-0.0680,0.0000,10.27
96,-1501.5855,0.1213,0.0278,0.0000,10.10
97,-1363.8565,0.1986,0.1051,0.0000,10.11
98,-1302.7340,0.0837,-0.0191,0.0000,10.13
99,-1234.0521,0.0853,0.0543,663.4439,10.14
100,-1184.8521,0.0832,0.0432,0.0000,59.67
101,-1210.8113,0.1162,0.0270,0.0000,9.84
102,-1275.2479,0.1033,-0.0919,0.0000,9.94
103,-1251.6125,0.1044,-0.0876,0.0000,10.15
104,-1244.2786,0.1098,-0.0219,0.0000,10.18
105,-1123.1002,0.0789,-0.0630,0.0000,10.05
106,-1176.5457,0.1037,-0.0215,0.0000,10.36
107,-1148.7100,0.0794,-0.0225,0.0000,10.57
108,-1222.9837,0.0547,-0.0452,0.0000,10.41
109,-1169.2497,0.0938,-0.0715,0.0000,9.80
110,-1145.3188,0.0800,0.0112,0.0000,10.46
111,-1168.6589,0.0424,-0.0501,0.0000,10.02
112,-1156.5353,0.0343,-0.0577,0.0000,10.05
113,-1129.8497,0.0291,-0.0814,0.0000,10.30
114,-1166.7687,0.0249,-0.0623,0.0000,10.41
115,-1117.1666,0.0553,-0.0602,0.0000,10.29
116,-1165.7351,0.1091,-0.0703,0.0000,10.00
117,-1125.3340,0.0645,-0.0539,0.0000,10.36
118,-1157.0757,0.0357,-0.0430,0.0000,10.32
119,-1134.3017,0.0153,-0.0460,1196.2042,9.97
120,-1123.2986,0.0363,-0.0499,0.0000,59.90
121,-1188.5917,0.0292,-0.0437,0.0000,9.53
122,-1123.4060,0.0092,-0.0590,0.0000,10.21
123,-1140.1648,0.0171,-0.0477,0.0000,10.40
124,-1121.3499,0.0177,-0.0808,0.0000,10.43
125,-1031.7698,0.0113,-0.0784,0.0000,10.07
126,-1091.9561,0.0734,-0.0389,0.0000,10.33
127,-1034.6079,0.0353,-0.0264,0.0000,10.27
128,-1034.9380,0.0883,0.0002,0.0000,10.04
129,-1075.7868,0.0373,0.0254,0.0000,10.09
130,-1044.2803,0.0342,0.0028,0.0000,10.55
131,-1144.1555,0.0187,-0.0296,0.0000,9.72
132,-1110.1120,0.0262,-0.0582,0.0000,9.92
133,-1075.4685,0.0287,-0.0579,0.0000,10.12
134,-1071.0936,0.0441,-0.0387,0.0000,10.37
135,-1142.4262,0.0730,0.0765,0.0000,9.99
136,-1131.2189,0.0521,0.0462,0.0000,10.04
137,-1126.1674,0.0656,-0.0262,0.0000,10.23
138,-1059.3777,0.0377,-0.0388,0.0000,10.13
139,-1017.7658,0.0225,-0.0430,1204.5432,10.41
140,-998.6151,0.0382,-0.0786,0.0000,60.14
141,-1031.3163,0.0266,0.0132,0.0000,9.45
142,-1059.4084,0.0251,-0.0704,0.0000,10.26
143,-1031.3869,0.0432,0.0651,0.0000,10.36
144,-1126.3956,0.0323,0.1139,0.0000,10.08
145,-1102.8089,0.0246,0.0104,0.0000,9.95
146,-1041.8018,0.0163,-0.0618,0.0000,10.18
147,-1054.1650,0.0192,-0.0002,0.0000,10.10
148,-981.4157,0.0184,-0.0777,0.0000,9.83
149,-1094.8250,0.0371,-0.0633,0.0000,10.37
150,-1046.8548,0.0182,-0.0724,0.0000,10.61
151,-1086.2665,0.0269,-0.0307,0.0000,9.62
152,-1068.3965,0.0279,-0.0330,0.0000,10.28
153,-1084.1488,0.0414,0.0077,0.0000,10.30
154,-1065.4144,0.0255,-0.0777,0.0000,10.21
155,-1025.5490,0.0117,-0.0580,0.0000,10.09
156,-1044.6241,0.0161,-0.0639,0.0000,10.37
157,-1004.3153,0.0323,-0.0369,0.0000,10.35
158,-1006.7748,0.0305,-0.0391,0.0000,9.97
159,-967.7728,0.0193,-0.0526,1044.5694,10.13
160,-1023.4063,0.0197,-0.0066,0.0000,62.52
161,-978.8219,-0.0003,-0.0379,0.0000,9.77
162,-1066.2638,0.0563,-0.0523,0.0000,10.28
163,-1021.4661,0.0214,-0.0354,0.0000,10.05
164,-989.9829,0.0361,-0.0631,0.0000,9.95
165,-1004.1370,0.0131,-0.0189,0.0000,10.31
166,-1040.2383,0.0282,-0.0472,0.0000,10.33
167,-1021.2278,0.0158,-0.0497,0.0000,10.07
168,-989.8746,0.0169,-0.0655,0.0000,10.29
169,-1038.2929,0.0240,-0.0639,0.0000,10.40
170,-1052.4961,0.0182,-0.0714,0.0000,10.53
171,-1094.2872,0.0147,-0.0558,0.0000,9.81
172,-1029.6848,0.0037,-0.0649,0.0000,10.46
173,-1025.4642,0.0151,-0.0863,0.0000,10.34
174,-1021.2113,0.0099,-0.0667,0.0000,10.08
175,-1028.9137,0.0124,-0.0549,0.0000,10.40
176,-932.3887,0.0188,-0.0565,0.0000,10.26
177,-994.4376,0.0098,-0.0783,0.0000,10.05
178,-1037.4788,0.0074,-0.0553,0.0000,10.04
179,-977.8032,0.0145,-0.0364,992.5995,10.34
180,-937.9409,0.0202,-0.0414,0.0000,60.76
181,-936.4985,0.0167,-0.0726,0.0000,9.86
182,-942.2246,0.0558,-0.0457,0.0000,10.23
183,-892.3466,0.0262,-0.0101,0.0000,9.88
184,-930.3394,0.0974,0.0079,0.0000,10.19
185,-965.2134,0.0238,-0.0482,0.0000,10.34
186,-946.4310,0.0898,-0.0490,0.0000,10.15
187,-1057.0601,0.0288,0.0081,0.0000,10.24
188,-933.5915,0.0394,-0.0218,0.0000,10.38
189,-1016.7799,0.0199,-0.1059,0.0000,10.24
190,-949.9031,0.0478,-0.0305,0.0000,10.50
191,-980.5070,0.0399,-0.0776,0.0000,10.09
192,-1001.3472,0.0378,-0.0878,0.0000,10.53
193,-920.2417,0.0423,-0.0693,0.0000,10.23
194,-929.5580,0.0312,-0.0593,0.0000,10.26
195,-879.1255,0.0325,-0.0854,0.0000,10.44
196,-963.3064,0.0226,-0.0368,0.0000,10.14
197,-897.3395,0.0250,-0.0525,0.0000,10.02
198,-907.0755,0.0479,-0.0728,0.0000,10.26
199,-849.6586,0.0311,-0.0811,363.6648,10.33
200,-925.1730,0.0375,-0.0460,0.0000,59.70
201,-871.9038,0.0368,-0.0759,0.0000,10.08
202,-827.2954,0.0364,-0.0542,0.0000,10.16
203,-890.0239,0.0360,-0.0587,0.0000,10.26
204,-902.5385,0.0227,-0.0781,0.0000,10.36
205,-918.0028,0.0325,-0.0772,0.0000,10.28
206,-977.9709,0.0240,-0.0741,0.0000,10.04
207,-780.5849,0.0750,-0.0734,0.0000,10.32
208,-923.0386,0.0388,-0.0558,0.0000,10.25
209,-922.4384,0.0280,-0.0524,0.0000,9.92
210,-718.4552,0.0920,-0.0991,0.0000,10.72
211,-905.2766,0.0383,-0.0626,0.0000,10.10
212,-916.8010,0.0212,-0.1022,0.0000,10.19
213,-836.2940,0.1544,-0.0083,0.0000,10.37
214,-865.3691,0.0734,-0.0486,0.0000,10.32
215,-870.2796,0.0655,-0.0106,0.0000,10.35
216,-881.8996,0.0287,-0.0566,0.0000,10.28
217,-901.5962,0.1656,-0.0528,0.0000,10.51
218,-882.8371,0.0334,-0.0652,0.0000,10.45
219,-924.5447,0.0395,-0.0617,647.5463,10.13
220,-708.5177,0.4438,-0.0520,0.0000,59.30
221,-881.7593,0.1025,-0.0604,0.0000,9.95
222,-800.4923,0.0901,0.0403,0.0000,10.39
223,-797.9712,0.0298,-0.0766,0.0000,10.48
224,-608.8231,0.0845,-0.0607,0.0000,10.22
225,-781.4274,0.1284,-0.0320,0.0000,10.05
226,-598.1768,0.0977,-0.0861,0.0000,10.25
227,-614.5462,0.0775,-0.0681,0.0000,10.41
228,-594.6214,0.1902,-0.0161,0.0000,10.02
229,-723.6487,0.0297,0.0455,0.0000,10.10
230,-764.3224,0.1194,0.0317,0.0000,10.46
231,-564.7168,0.0859,-0.0487,0.0000,9.73
232,-538.7887,0.0822,-0.0461,0.0000,9.89
233,-673.2800,0.0838,-0.0159,0.0000,10.24
234,-546.6541,0.0766,-0.0624,0.0000,10.36
235,-557.9908,0.0756,-0.0281,0.0000,10.16
236,-650.8899,0.0677,-0.0674,0.0000,10.15
237,-653.8844,0.0365,-0.0590,0.0000,10.32
238,-512.5095,0.0581,-0.0573,0.0000,10.32
239,-520.5994,0.0582,-0.0638,352.4404,10.35
240,-511.7781,0.0982,-0.0460,0.0000,59.93
241,-511.5382,0.1062,-0.0649,0.0000,9.41
242,-480.8539,0.0543,-0.0579,0.0000,10.54
243,-562.0467,0.0753,-0.0281,0.0000,10.48
244,-511.1377,0.1484,-0.0386,0.0000,10.16
245,-578.6109,0.2247,-0.0010,0.0000,10.30
246,-517.5988,0.1417,-0.0263,0.0000,10.33
247,-554.9238,0.1111,-0.0016,0.0000,10.08
248,-462.8926,0.1654,-0.0665,0.0000,10.39
249,-432.2812,0.1618,-0.0294,0.0000,10.55
250,-466.3188,0.0891,-0.0457,0.0000,10.59
251,-492.8896,0.1122,-0.0542,0.0000,9.63
252,-436.4720,0.0983,-0.0632,0.0000,10.44
253,-457.7651,0.1531,-0.0844,0.0000,10.58
254,-439.0766,0.0973,-0.0661,0.0000,10.49
255,-445.4568,0.0575,-0.0563,0.0000,10.29
256,-426.7135,0.0370,-0.0568,0.0000,10.52
257,-437.4695,0.1223,-0.0512,0.0000,10.60
258,-432.5091,0.0887,-0.0378,0.0000,10.20
259,-460.5206,0.0607,-0.0697,364.4697,10.58
260,-436.0539,0.1352,-0.0436,0.0000,59.44
261,-386.4314,0.1288,-0.0443,0.0000,9.83
262,-415.0718,0.1390,-0.0020,0.0000,10.45
263,-405.5690,0.1395,-0.0610,0.0000,10.28
264,-407.7913,0.1914,-0.0024,0.0000,10.12
265,-411.8429,0.1685,-0.0293,0.0000,10.43
266,-370.6739,0.1032,-0.0206,0.0000,10.35
267,-385.7247,0.1113,-0.0387,0.0000,9.96
268,-390.0093,0.0988,-0.0124,0.0000,10.34
269,-372.0270,0.1457,-0.0385,0.0000,10.30
270,-413.1938,0.0788,-0.0296,0.0000,10.19
271,-423.4501,0.0710,-0.0421,0.0000,9.79
272,-417.8204,0.0917,-0.0497,0.0000,10.32
273,-412.4587,0.0826,-0.0408,0.0000,10.18
274,-398.2407,0.1122,-0.0512,0.0000,9.99
275,-399.7339,0.1087,-0.0284,0.0000,10.24
276,-419.6230,0.1701,-0.0446,0.0000,10.26
277,-374.7181,0.1127,-0.0531,0.0000,9.98
278,-406.3550,0.1791,-0.0351,0.0000,10.10
279,-392.6066,0.2101,-0.0360,368.4277,10.30
280,-398.3950,0.0685,-0.0447,0.0000,59.11
281,-389.6770,0.0668,-0.0552,0.0000,9.88
282,-382.9510,0.1446,-0.0503,0.0000,10.14
283,-411.7341,0.0968,-0.0236,0.0000,10.15
284,-408.6684,0.0835,-0.0520,0.0000,10.24
285,-389.1327,0.1057,-0.0469,0.0000,10.39
286,-395.8081,0.1131,-0.0520,0.0000,10.10
287,-402.2986,0.2525,-0.0543,0.0000,10.28
288,-384.7365,0.1055,-0.0556,0.0000,10.29
289,-359.7055,0.1240,-0.0248,0.0000,10.13
290,-392.1398,0.1375,-0.0509,0.0000,10.49
291,-355.2073,0.1267,-0.0361,0.0000,10.07
292,-401.0408,0.1317,-0.0210,0.0000,10.48
293,-393.5082,0.2129,-0.0368,0.0000,10.44
294,-376.0486,0.2178,-0.0311,0.0000,10.54
295,-353.7905,0.1143,-0.0356,0.0000,10.41
296,-395.1539,0.1419,-0.0494,0.0000,10.40
297,-363.1658,0.1176,-0.0374,0.0000,10.37
298,-356.0330,0.1140,-0.0315,0.0000,10.59
299,-387.3771,0.1998,-0.0281,360.8451,10.46
300,-366.4284,0.1572,-0.0444,0.0000,61.31
301,-370.1724,0.1134,-0.0191,0.0000,9.78
302,-371.2870,0.1475,-0.0306,0.0000,9.87
303,-402.8828,0.1307,-0.0398,0.0000,10.28
304,-375.2034,0.1434,-0.0638,0.0000,10.48
305,-355.6028,0.1891,-0.0239,0.0000,10.13
306,-363.4080,0.1508,-0.0319,0.0000,10.30
307,-402.6455,0.0911,-0.0285,0.0000,10.35
308,-361.1804,0.1354,-0.0437,0.0000,10.18
309,-389.1245,0.1423,-0.0208,0.0000,10.11
310,-355.6556,0.1465,-0.0265,0.0000,10.61
311,-404.9643,0.1742,-0.0286,0.0000,9.95
312,-386.1882,0.0873,-0.0517,0.0000,10.10
313,-396.0866,0.1468,-0.0513,0.0000,10.20
314,-379.9249,0.1071,-0.0235,0.0000,10.24
315,-371.2738,0.1085,-0.0321,0.0000,10.11
316,-387.9668,0.1514,-0.0541,0.0000,10.29
317,-367.2418,0.2006,-0.0337,0.0000,10.35
318,-366.7877,0.1923,-0.0397,0.0000,10.42
319,-348.3532,0.1357,-0.0103,356.1448,10.06
320,-348.3102,0.1813,-0.0366,0.0000,60.38
321,-346.6304,0.1170,-0.0325,0.0000,9.52
322,-398.2068,0.1984,-0.0223,0.0000,10.19
323,-359.0697,0.1319,-0.0354,0.0000,10.22
324,-412.9342,0.2504,-0.0001,0.0000,10.02
325,-358.8910,0.1397,-0.0015,0.0000,9.93
326,-375.2096,0.1825,-0.0111,0.0000,10.20
327,-357.6074,0.1376,-0.0437,0.0000,10.42
328,-378.5770,0.1524,-0.0282,0.0000,10.00
329,-371.3367,0.1191,-0.0350,0.0000,10.17
330,-367.9220,0.1454,-0.0430,0.0000,10.53
331,-387.5837,0.1822,-0.0257,0.0000,9.68
332,-379.1739,0.1286,-0.0121,0.0000,10.12
333,-388.1297,0.1202,-0.0389,0.0000,10.41
334,-376.2258,0.1921,-0.0357,0.0000,10.43
335,-339.6050,0.1081,-0.0444,0.0000,10.05
336,-373.1746,0.1923,-0.0518,0.0000,10.36
337,-381.2803,0.1255,-0.0312,0.0000,10.41
338,-356.5503,0.1322,-0.0354,0.0000,10.02
339,-358.7106,0.1874,-0.0161,349.9413,10.07
340,-367.1735,0.1815,-0.0249,0.0000,60.00
341,-337.5065,0.1753,-0.0279,0.0000,9.78
342,-375.1140,0.2287,-0.0214,0.0000,10.34
343,-366.7956,0.2809,-0.0287,0.0000,10.32
344,-343.5927,0.1996,-0.0443,0.0000,10.08
345,-391.5942,0.1274,-0.0343,0.0000,10.29
346,-359.2442,0.1955,-0.0326,0.0000,10.24
347,-367.7952,0.1744,-0.0443,0.0000,10.03
348,-369.0457,0.1700,-0.0158,0.0000,10.02
349,-342.9000,0.1667,-0.0295,0.0000,10.22
350,-381.7894,0.1523,-0.0349,0.0000,10.72
351,-368.9497,0.1344,-0.0331,0.0000,9.57
352,-365.1035,0.1011,-0.0266,0.0000,10.21
353,-358.1528,0.1442,-0.0301,0.0000,10.34
354,-358.7561,0.1984,-0.0272,0.0000,10.04
355,-384.8024,0.1537,-0.0341,0.0000,10.21
356,-347.2224,0.1329,-0.0292,0.0000,10.37
357,-362.9666,0.0952,-0.0410,0.0000,10.25
358,-365.4110,0.1469,-0.0169,0.0000,9.99
359,-363.1390,0.1252,-0.0296,356.2250,10.38
360,-340.8642,0.1345,-0.0363,0.0000,59.53
361,-374.2486,0.1220,-0.0386,0.0000,9.98
362,-332.9056,0.1184,-0.0372,0.0000,10.36
363,-350.6862,0.1172,-0.0302,0.0000,10.08
364,-352.8182,0.1186,-0.0392,0.0000,10.06
365,-355.5509,0.1058,-0.0275,0.0000,10.40
366,-334.5804,0.1792,-0.0142,0.0000,10.30
367,-364.5089,0.1221,-0.0092,0.0000,10.00
368,-379.2492,0.1524,-0.0079,0.0000,10.38
369,-388.0947,0.2177,-0.0266,0.0000,10.45
370,-395.9726,0.1253,-0.0207,0.0000,10.41
371,-352.9398,0.1037,-0.0384,0.0000,9.98
372,-361.8186,0.1151,-0.0331,0.0000,10.32
373,-353.9481,0.0747,-0.0364,0.0000,10.25
374,-364.9789,0.1035,-0.0307,0.0000,10.13
375,-349.7294,0.0981,-0.0338,0.0000,10.54
376,-359.3605,0.1915,-0.0234,0.0000,10.24
377,-368.2350,0.1378,-0.0306,0.0000,9.94
378,-430.4366,0.1343,-0.0424,0.0000,10.09
379,-342.6867,0.1221,-0.0384,513.4781,10.25
380,-379.4590,0.1769,-0.0256,0.0000,59.43
381,-384.2035,0.1321,-0.0399,0.0000,9.87
382,-391.5256,0.1482,-0.0312,0.0000,10.40
383,-395.3440,0.1059,-0.0370,0.0000,10.08
384,-379.2382,0.1859,-0.0296,0.0000,10.29
385,-359.2730,0.1290,-0.0425,0.0000,10.38
386,-363.3159,0.1203,-0.0273,0.0000,10.01
387,-373.4124,0.1164,-0.0354,0.0000,10.10
388,-356.8212,0.1140,-0.0276,0.0000,10.39
389,-350.2733,0.1252,0.0081,0.0000,10.20
390,-349.3986,0.1375,-0.0254,0.0000,10.58
391,-367.2810,0.1760,-0.0424,0.0000,10.04
392,-373.0978,0.1315,-0.0215,0.0000,10.42
393,-393.0549,0.1334,-0.0404,0.0000,9.88
394,-378.0125,0.1583,-0.0277,0.0000,10.14
395,-385.0422,0.1168,-0.0313,0.0000,10.42
396,-393.2400,0.0936,-0.0386,0.0000,10.23
397,-368.5250,0.0792,-0.0344,0.0000,10.19
398,-384.8851,0.1087,-0.0333,0.0000,10.36
399,-370.7231,0.1038,-0.0301,390.9315,10.30
400,-365.1409,0.1156,-0.0396,0.0000,60.43
401,-375.4046,0.0524,-0.0311,0.0000,9.99
402,-368.0637,0.0747,-0.0319,0.0000,10.05
403,-381.6828,0.1078,-0.0293,0.0000,10.30
404,-350.3571,0.0915,-0.0325,0.0000,10.36
405,-368.3930,0.2050,-0.0140,0.0000,10.24
406,-369.7986,0.1357,-0.0363,0.0000,10.18
407,-366.2821,0.1231,-0.0377,0.0000,10.48
408,-350.5308,0.1780,-0.0272,0.0000,10.39
409,-373.3381,0.2097,-0.0091,0.0000,10.30
410,-367.8478,0.1039,-0.0262,0.0000,10.65
411,-364.4561,0.1013,-0.0393,0.0000,9.89
412,-352.1532,0.1287,-0.0330,0.0000,10.06
413,-423.2063,0.1252,-0.0294,0.0000,10.20
414,-390.1570,0.1364,-0.0515,0.0000,10.31
415,-386.5808,0.1395,-0.0254,0.0000,10.24
416,-382.2594,0.0986,-0.0316,0.0000,9.93
417,-406.9254,0.1511,-0.0344,0.0000,10.43
418,-371.4730,0.1553,-0.0096,0.0000,10.44
419,-376.6759,0.1134,-0.0194,409.9739,10.22
420,-402.9738,0.1213,-0.0253,0.0000,61.16
421,-364.4618,0.1824,-0.0369,0.0000,9.77
422,-412.2271,0.0655,-0.0432,0.0000,10.37
423,-388.7606,0.0939,-0.0355,0.0000,10.44
424,-411.6538,0.0768,-0.0406,0.0000,10.15
425,-406.6644,0.1126,-0.0367,0.0000,10.03
426,-399.2139,0.1225,-0.0492,0.0000,10.29
427,-386.1240,0.0994,-0.0299,0.0000,10.36
428,-372.9482,0.0866,-0.0367,0.0000,10.09
429,-400.9390,0.1655,-0.0304,0.0000,10.16
430,-420.7918,0.1030,-0.0347,0.0000,10.58
431,-371.0864,0.1373,-0.0043,0.0000,9.67
432,-405.4152,0.0822,-0.0182,0.0000,10.06
433,-389.1021,0.1356,-0.0241,0.0000,10.38
434,-447.1422,0.0718,0.0839,0.0000,10.28
435,-408.0186,0.1021,-0.0506,0.0000,10.14
436,-423.5054,0.0892,-0.0079,0.0000,10.50
437,-401.4435,0.1110,-0.0492,0.0000,10.34
438,-401.6489,0.1268,-0.0020,0.0000,10.08
439,-382.2778,0.1078,-0.0116,381.3650,10.08
440,-397.2851,0.0820,0.0929,0.0000,59.26
441,-414.7997,0.1140,0.0116,0.0000,9.78
442,-385.1798,0.0914,-0.0061,0.0000,10.50
443,-379.7060,0.0686,-0.0021,0.0000,10.52
444,-439.5779,0.1226,-0.0179,0.0000,10.11
445,-440.8906,0.1136,-0.0125,0.0000,10.40
446,-418.9036,0.1305,-0.0156,0.0000,10.29
447,-423.2381,0.0960,0.0099,0.0000,10.10
448,-417.4255,0.1049,-0.0010,0.0000,10.10
449,-435.3487,0.1130,-0.0082,0.0000,10.22
450,-434.0594,0.1112,-0.0173,0.0000,10.50
451,-412.9120,0.0768,-0.0179,0.0000,9.47
452,-402.5354,0.0922,-0.0320,0.0000,10.17
453,-443.1724,0.1206,-0.0376,0.0000,10.24
454,-398.9961,0.1431,-0.0194,0.0000,10.03
455,-407.9244,0.0802,-0.0417,0.0000,10.08
456,-412.2245,0.0659,-0.0386,0.0000,10.25
457,-406.5185,0.1236,-0.0094,0.0000,10.16
458,-387.7832,0.1141,0.0019,0.0000,9.88
459,-408.1541,0.1351,0.0231,510.1696,10.29
460,-416.9497,0.0963,-0.0151,0.0000,59.40
461,-381.8029,0.0751,0.0020,0.0000,9.93
462,-428.9269,0.0741,0.0005,0.0000,10.40
463,-374.6279,0.0617,-0.0333,0.0000,10.13
464,-385.8544,0.0674,-0.0357,0.0000,10.26
465,-414.7213,0.1049,-0.0698,0.0000,10.32
466,-384.8057,0.0976,-0.0345,0.0000,10.19
467,-428.7496,0.0951,-0.0635,0.0000,9.94
468,-444.1626,0.0783,-0.0379,0.0000,10.16
469,-391.3135,0.0993,-0.0427,0.0000,10.20
470,-418.1526,0.1204,-0.0296,0.0000,10.24
471,-415.4042,0.0903,-0.0320,0.0000,10.53
472,-415.5982,0.1383,0.0263,0.0000,10.32
473,-450.3061,0.1371,-0.0326,0.0000,10.37
474,-380.5082,0.0778,-0.0435,0.0000,9.97
475,-398.7451,0.1860,-0.0372,0.0000,10.15
476,-353.1403,0.0957,-0.0433,0.0000,10.27
477,-397.0351,0.1157,-0.0384,0.0000,10.11
478,-368.6196,0.1243,-0.0342,0.0000,10.35
479,-361.1978,0.1565,-0.0246,386.0212,10.41
480,-403.7937,0.1267,-0.0213,0.0000,59.01
481,-371.3351,0.1180,-0.0292,0.0000,9.90
482,-380.5587,0.1164,-0.0523,0.0000,10.26
483,-361.5665,0.1031,-0.0371,0.0000,10.01
484,-384.4772,0.0647,-0.0281,0.0000,10.40
485,-381.8637,0.1466,-0.0183,0.0000,10.32
486,-370.2106,0.1478,-0.0451,0.0000,9.97
487,-383.2416,0.1203,-0.0463,0.0000,10.03
488,-421.6307,0.0990,-0.0482,0.0000,10.48
489,-390.0888,0.1147,-0.0382,0.0000,10.20
490,-417.2446,0.0879,-0.0415,0.0000,10.38
491,-369.0957,0.1008,-0.0320,0.0000,10.09
